ID,Title,Content,Content_Tagline,Content_Description,Content_Menu_or_URL,Content_Images,Content_Video,ClosedorQuestionable,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,_listing_kosher,_listing_kosher_url,listing_thumbnail,_listing_phone,_listing_website,_listing_email,_listing_social__facebook,_listing_social__instagram,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,DateCreated,_listing_confirmed,Status,Chabad Status,street_address,zip_code,KWB_Highlight,More Information:
14047,Deli Kosher - Kosher & Catering,"<h3>Online store where you can find a wide variety of Kosher products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Offering different online services, such as catering, sale and distribution of Kosher products and Shabbat meals. Delivery to almost all of Spain.</li>
 	<li class=""p1"">They have great care about the preparation and selection of their products, ensuring that most of these are artesanals.</li>
 	<li>Their website has a dedicated menu to a great selections of Kosher <a href=""https://www.delikosher.com/bodega"" target=""_blank"" rel=""noopener noreferrer"">wines</a>.</li>
 	<li>A wide variety of Kosher dishes and appetizers for <a href=""https://www.delikosher.com/comidas-preparadas"" target=""_blank"" rel=""noopener noreferrer"">catering</a> service.</li>
 	<li>A full online supermarket where you can find products such as:
<ul>
 	<li><a href=""https://www.delikosher.com/charcuteria"" target=""_blank"" rel=""noopener noreferrer"">Charcuteries.</a></li>
 	<li><a href=""https://www.delikosher.com/congelados"" target=""_blank"" rel=""noopener noreferrer"">Frozen food.</a></li>
 	<li><a href=""https://www.delikosher.com/pan-y-mezonot"" target=""_blank"" rel=""noopener noreferrer"">All kind of Kosher breads.</a></li>
 	<li><a href=""https://www.delikosher.com/lacteos"" target=""_blank"" rel=""noopener noreferrer"">Dairy products.</a></li>
 	<li><a href=""https://www.delikosher.com/conservas"" target=""_blank"" rel=""noopener noreferrer"">Canned food.</a></li>
 	<li><a href=""https://www.delikosher.com/helados"" target=""_blank"" rel=""noopener noreferrer"">Ice cream. </a></li>
 	<li><a href=""https://www.delikosher.com/bolleria-y-dulces"" target=""_blank"" rel=""noopener noreferrer"">Bakery and sweets.</a></li>
 	<li><a href=""https://www.delikosher.com/snacks"" target=""_blank"" rel=""noopener noreferrer"">Snacks. </a></li>
 	<li><a href=""https://www.delikosher.com/galletas"" target=""_blank"" rel=""noopener noreferrer"">Cookies. </a></li>
 	<li><a href=""https://www.delikosher.com/caramelos"" target=""_blank"" rel=""noopener noreferrer"">Candies.</a></li>
 	<li><a href=""https://www.delikosher.com/salsas-y-especias"" target=""_blank"" rel=""noopener noreferrer"">Sauces and spices.</a></li>
 	<li><a href=""https://www.delikosher.com/matzot"" target=""_blank"" rel=""noopener noreferrer"">Matzot.</a></li>
 	<li><a href=""https://www.delikosher.com/pastas-y-cereales"" target=""_blank"" rel=""noopener noreferrer"">Pasta and cereals.</a></li>
 	<li><a href=""https://www.delikosher.com/bebidas"" target=""_blank"" rel=""noopener noreferrer"">Drinks.</a></li>
</ul>
</li>
 	<li>You can contact them and make your order by their <a href=""https://www.delikosher.com/contacto"" target=""_blank"" rel=""noopener noreferrer"">website</a>.</li>
</ul>",,,,,,,"Catering ,Shabbat Meals,Store",,Europe,Spain,,Málaga,moderate,36.7207568,-4.4301444,"Calle de Montes de Oca, 12 - 29007 Malaga",R. Leon Benguigui,https://es.linkedin.com/in/leon-benguigui-07206b47,,+34 952 27 81 03,https://www.delikosher.com/,,,,,,,,,,,,,,,,,,,,,,,,,7/11/2018,16/8/2021,,,Calle de Montes de Oca,,,
10740,Liberty American Store,"<h3>American store with Kosher products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>American store which carries many products with an American Kosher certification.</li>
</ul>",,,,https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/30261048_1703488226398183_6770660228657577984_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=730e14&_nc_ohc=MRI0AKKXcbMAX8dvIH8&_nc_ht=scontent-lga3-1.xx&oh=00_AT-V_gdWxZlPdEwm0OAxHJRbOTkZH9Iv8oO91894tYouJg&oe=61E7BDF4  https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/29792415_1703488523064820_6649195422495539200_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=730e14&_nc_ohc=80Mei80B-AwAX_mxKHG&_nc_ht=scontent-lga3-1.xx&oh=00_AT8T9eWUWgLhVibYGBX7qiCpCyxNYhKAs-c_F1z3DaSGBg&oe=61E5CEB0  https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/29792748_1703488593064813_3437327425808105472_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=730e14&_nc_ohc=Z7-cPDOyL7UAX97BdxX&_nc_ht=scontent-lga3-1.xx&oh=00_AT_Fqx2clsKWJ0b6Pofm8V9KXiIrRdhwxi3uKMzXpbjCtg&oe=61E8C195,,,Supermarket,,Europe,Spain,Lisbon,,moderate,38.7327685,-9.1518310,"Largo São Sebastião da Pedreira, 9D 1050-205 Lisbon, Portugal",,,,21 354 5243 / 296 477 321,,,,,,,,,,,,,,,,,,,,,,,,,,7/8/2018,16/8/2021,,,Largo São Sebastião da Pedreira,1050-205,,
10749,El Corte Inglés,"<h3>Supermarket with a small Kosher section.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Supermarket with a small Kosher section located on Av. Antonio Augusto de Aguiar 31.</li>
 	<li>You can find frozen chicken, some cheeses and a few other products.</li>
 	<li>Online store available, <a href=""https://www.elcorteingles.pt/"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
</ul>
&nbsp;",,,,,,,Supermarket,,Europe,Spain,Lisbon,,moderate,38.7328007,-9.1531394,"Av. António Augusto de Aguiar 31 1069-413 Lisbon, Portugal",,,,707 200 051,https://www.elcorteingles.pt/supermercado/,,,,,,,,,,,,,,,,,,,,,,,,,7/8/2018,16/8/2021,,,Av. António Augusto de Aguiar,1069-413,,
4044,Kolel Store,"<h3>The best stocked kosher grocery and butcher in Mexico.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Kosher supermarket and butcher with a lot of options to choose from.</li>
 	<li>Deliveries available.</li>
</ul>
&nbsp;",,,,https://scontent-bos3-1.xx.fbcdn.net/v/t1.6435-9/133694537_2068262623315473_4213952442465833595_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=9267fe&_nc_ohc=qvcFEUfSh6sAX-jdy03&_nc_ht=scontent-bos3-1.xx&oh=00_AT_cCG0DbbcdTTR-iIzRFilxvgBcYX0QHXzn4w0wDR2RlA&oe=61E74E33   https://scontent-bos3-1.xx.fbcdn.net/v/t1.6435-9/127786208_2040618732746529_1062971168968773882_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=9267fe&_nc_ohc=iakEYs8xBZ4AX-i5BOX&_nc_ht=scontent-bos3-1.xx&oh=00_AT9Boll0yX0gVwHoRYjxuHgIBP3xJe61_zYe1EvZuNVOSw&oe=61E6E171,,,Supermarket,,Central America,Mexico,,,moderate,19.4305715,-99.2266446,"Fuente de Tritones 14, Lomas de Tecamachalco, 53950 Naucalpan de Juárez, Méx., Mexico",KMD,http://www.kosher.com.mx/empresa/index.php?ver=establecimientos&categoria=6,,+52 55 5589 7055,http://www.kolelstore.com/,,https://www.facebook.com/kolelstore/,,sunday,custom,08:30,"a:1:{i:0;s:5:""20:30"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""20:30"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""20:30"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""22:45"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""16:00"";}",closed,,,custom,"a:1:{i:0;s:5:""09:00"";}",2/11/2017,14/7/2021,,,"Fuente de Tritones 14, Lomas de Tecamachalco",53950,,
10396,Super Emet Tecamachalco,"<h3>Kosher supermarket and deli.</h3>
<strong>KWB's HIghlights:</strong>
<ul>
 	<li>Kosher deli and supermarket.</li>
 	<li>This place offers a large variety of Kosher products.</li>
 	<li>There is a lounge where you can eat or order to takeaway.</li>
 	<li>They offer delivery service to all Mexico city.</li>
 	<li>Located 7 miles west of downtown Mexico City.</li>
</ul>",,,,,,,Supermarket,,Central America,Mexico,,Naucalpan de Juárez,moderate,19.4256897,-99.2304033,"Fuente de Templanza, Lomas de Tecamachalco, 53950 Naucalpan de Juárez, Méx., Mexico",KMD,http://www.kosher.com.mx/consumidor/index.php?ver=establecimientos&categoria=25,,5251-4363 / 67,http://www.superemet.com/,,https://www.facebook.com/pages/Super-Emet-Kosher/254540077905678,,sunday,custom,09:00,"a:1:{i:0;s:5:""21:00"";}",custom,09:00,"a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""15:00"";}",closed,,,custom,"a:1:{i:0;s:5:""09:00"";}",9/7/2018,14/7/2021,,,"Fuente de Templanza, Lomas de Tecamachalco",53950,,
5329,City Kosher Grocery store,"<h3>*PERMANENTLY CLOSED*</h3>
<h3>Small Kosher grocery store.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Small but convenient store offering Kosher products.</li>
 	<li>Located in the suburbs of Mexico city in a residential area.</li>
 	<li>Delivery is available.</li>
 	<li>You need to call for enquiries. English not spoken.</li>
</ul>",,,,,,checked,"Delivery/Pickup,Supermarket",,Central America,Mexico,,,moderate,19.3874289,-99.2652844,"Av. Secretaría de Marina 469, Lomas del Chamizal, 05129 Ciudad de México, CDMX, México",,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+52 55 2223 1336,http://business.google.com/website/city-kosher/,,,,sunday,custom,09:00,"a:1:{i:0;s:5:""19:00"";}",custom,09:00,"a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,custom,"a:1:{i:0;s:5:""10:00"";}",2/4/2018,14/7/2021,,,Av. Secretaría de Marina 469,05129,,
5369,Super Emet Kosher,"<h3>Kosher supermarket and deli.</h3>
<strong>KWB HIghlights:</strong>
<ul>
 	<li>Kosher deli and supermarket.</li>
 	<li>This place offers a large variety of Kosher products.</li>
 	<li>There is a lounge where you can eat or order to takeaway.</li>
 	<li>They offer delivery service to all Mexico city.</li>
</ul>",,,,,,,"Delivery/Pickup,Supermarket",,Central America,Mexico,,,expensive,19.4371898,-99.2007928,"Av Moliere 331, Polanco, Granada, 11550 Ciudad de México, CDMX, México",KMD,http://www.kosher.com.mx/consumidor/index.php?ver=establecimientos&categoria=6,,+52152553800,http://www.superemet.com/,ventas@superemet.com,,,sunday,custom,09:00,"a:1:{i:0;s:5:""21:00"";}",custom,09:00,"a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""15:00"";}",closed,,,custom,"a:1:{i:0;s:5:""09:00"";}",1/4/2018,14/7/2021,,,,,,
5385,La Selecta Organica in Mexico,"<h3>Organic, vegan, gluten free Kosher store.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>La Selecta Organica is a small grocery store offering imported products.</li>
 	<li>They target vegan, gluten-free and kosher consumers.</li>
 	<li>Located in downtown Mexico City.</li>
 	<li>Do not offer delivery services.</li>
 	<li><a href=""https://www.laselectaorganica.com/contacto/"" target=""_blank"" rel=""noopener noreferrer"">Enquiries</a>.</li>
</ul>
&nbsp;",,,,,,,Supermarket,,Central America,Mexico,,,moderate,19.4303537,-99.1968600,"Virgilio 90, Polanco, Polanco III Secc, 11550 Ciudad de México, CDMX, Mexico",,,,52811468,https://www.laselectaorganica.com/,pedidos@laselectaorganica.com,,,saturday,custom,10:00,"a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}",1/4/2018,14/7/2021,,,,,,
5332,Kurson Kosher in Mexico,"<h3>Kosher products wholesale, butchers and supermarkets.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Kurson is a company that produces dairy, parve products, and meat, distributing to all Mexico.</li>
 	<li>They have their own shops where the majority of products are Kosher certified.</li>
 	<li>You can Find kosher products certified by OU.</li>
 	<li>Delivery to hotels is available if one of the stores is nearby. For more information on their locations click <a href=""http://www.kursonkosher.com/Site/tiendas.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>. The information is in Spanish.</li>
 	<li><a href=""http://www.kursonkosher.com/Site/contacto.htm"" target=""_blank"" rel=""noopener noreferrer"">Enquiries.</a></li>
</ul>",,,,https://kosherwithoutborders.com/wp-content/uploads/2018/12/5e06ec7f-t-2-725x444.png,,,Supermarket,,Central America,Mexico,,,moderate,19.3911590,-99.2652411,"Av. Secretaría de Marina 542, Lomas de Vista Hermosa, 05100 Ciudad de México, CDMX, México",OU,https://oukosher.org/product-search/#s=KursonKosher&dpmm=false&dpmd=false&dpmp=false&prodpas_yisroel=false&prodcholov_yisroel=false&prodyoshon=false&prodgluten_free=false&passover=false,,+52 55 2223 1287,http://www.kursonkosher.com/Site/index.html,,,,sunday,custom,09:00,"a:1:{i:0;s:5:""19:00"";}",custom,09:00,"a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""16:00"";}",closed,,,custom,"a:1:{i:0;s:5:""09:00"";}",2/4/2018,14/7/2021,,,,,,
2439,Hypercacher,"<h3>A chain of kosher supermarkets in France and Italy.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Hypercacher is a chain of Kosher supermarkets in France and Italy.</li>
 	<li>There are branches in and around Paris (Porte de Vincennes, rue de Manin, rue de l'Ourcq, La Villette, rue Bayen, rue Jean-de-la-La-Fontaine, Montreuil, Créteil, Sarcelles, Saint Gratien), as well as in Nice and Rome.</li>
</ul>",,,,,,,Supermarket,,Europe,France,,Paris,moderate,48.8824310,2.2912260,"53 Rue Bayen, 75017 Paris, France",Beth Din of Paris,https://france.consistoire.org/commerces/,,+33 1 45 72 01 88,,,https://www.facebook.com/hypercacher/?ref=page_internal,,monday,custom,08:30,"a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""15:00"";}",closed,,,custom,"a:1:{i:0;s:5:""08:30"";}",28/8/2017,14/4/2021,,,,,,
2435,K Market,"<h3>A Kosher grocery store.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>K Market has two addresses located in Paris in popular neighbourhoods.</li>
 	<li>Friendly staff with quick service.</li>
 	<li>There's a wide array of typical and traditional products.</li>
 	<li>Cheesecake and apple strudel are delivered twice a week from the famous ""Korkas"" sweetshop, on Mondays and Thursdays.</li>
 	<li>Every day fresh pitot and bagels are delivered, as well as various breads (with hamburgers, mezonot breads), and of course every Thursday and Friday morning are delivered halot for Shabbat.</li>
</ul>",,,,,,,Supermarket,,Europe,France,,Paris,moderate,48.8822186,2.2972370,"rue, 39 Rue Rennequin, 75017 Paris, France",BDP,https://france.consistoire.org/commerces/,,+33 1 42 27 58 25,,,,,sunday,custom,08:30,"a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}",28/8/2017,14/4/2021,,,,,,
3887,Sim Cash 770,"<h3>**PERMANENTLY CLOSED**</h3>
<p id=""tw-target-text"" class=""tw-data-text tw-ta tw-text-medium"" dir=""ltr""><strong><span lang=""en"">KWB's Highlights:</span></strong></p>

<ul>
 	<li class=""tw-data-text tw-ta tw-text-medium"">This place is permanently closed.</li>
</ul>",,,,,,checked,Supermarket,,Europe,France,,Paris,none,48.8444565,2.4114478,"5 avenue Courteline 75012 Paris, France",,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 1 43 44 58 01,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/2017,23/4/2021,,,,,,
13177,Emsalem King Kasher Butcher and Grocery Store - François Mauriac,"<h3>Kosher mart and butcher.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Glatt Kosher butcher and Kosher grocery mart.</li>
 	<li>Small, casual but convenient.</li>
 	<li>Located 3 miles southeast of downtown Marseille.</li>
 	<li><a href=""https://www.consistoiredemarseille.com/1307-2/"" target=""_blank"" rel=""noopener noreferrer"">Heschcher.</a></li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x12c9b8cac217526d%3A0x7046dd5a55ca37c5!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOx8Wq2RNv82HqeqADAS-1FvcNZ5NMF4_Nd_cVS%3Dw312-h176-k-no!5sEmsalem%20King%20Kasher%20Butcher%20and%20Grocery%20Store%20-%20Fran%C3%A7ois%20Mauriac%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipOqxWK1enyXp6099QUpPIUydQ0MRaiqXO--_VPY&hl=en&sa=X&ved=2ahUKEwixhamHmOv0AhX_knIEHUUjCmIQoip6BAgoEAM,,,Supermarket,,Europe,France,,,moderate,43.2776361,5.4169052,"25 Rue François Mauriac, 13010 Marseille, France",Consistoire de Marseille,https://france.consistoire.org/commerces/,,+33 4 91 80 00 01,https://boucherie-emsalem.shopinzon.com/,rogerams26@gmail.com,https://www.facebook.com/Boucherie-Emsalem-156743678174591,,wednesday,custom,08:30,"a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""14:00"";}",closed,,,custom,"a:1:{i:0;s:5:""08:30"";}",1/11/2018,26/4/2021,,,,,,
13301,Zouaghi Cacher,"<h3>Kosher grocery store.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Kosher grocery store.</li>
 	<li>Kosher products, wines, produce, and more.</li>
 	<li>Located 3 miles south of downtown Marseille.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x12c9c75ff3f23ee3%3A0x7f2a21185b7fcfad!3m1!7e115!4s%2Fmaps%2Fplace%2FZouaghi%2BCacher%2B%2B%2B299%2BAvenue%2Bde%2BMazargues%2C%2B13008%2BMarseille%2C%2BFrance%2F%4043.2615535%2C5.3934881%2C3a%2C75y%2C74.99h%2C90t%2Fdata%3D*213m4*211e1*213m2*211s90AZWqZykrHS6w5BuF8MhA*212e0*214m2*213m1*211s0x12c9c75ff3f23ee3%3A0x7f2a21185b7fcfad%3Fsa%3DX!5sZouaghi%20Cacher%20%20%20299%20Avenue%20de%20Mazargues%2C%2013008%20Marseille%2C%20France%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e2!2s90AZWqZykrHS6w5BuF8MhA&hl=en&sa=X&ved=2ahUKEwizs_S6_ur0AhXWrHIEHdJKBUAQpx96BAgtEAM,,,Supermarket,,Europe,France,,,moderate,43.2615809,5.3936591,"299 Avenue de Mazargues, 13008 Marseille, France",Consistoire de Marseille,https://france.consistoire.org/commerces/,,+33 4 91 76 44 13,https://zouaghi-cacher.com/contacter-magasins-cacher-marseille/,contact@zouaghi-cacher.com,,,friday,custom,08:00,"a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""15:00"";}",closed,,,custom,"a:1:{i:0;s:5:""08:00"";}",30/10/2018,26/4/2021,,,,,,
13308,Super K -Teisseire,"<h3>Kosher grocery store.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Kosher grocery store.</li>
 	<li>Offering a large variety of Kosher products.</li>
 	<li>Located 2 miles south of downtown Marseille.</li>
 	<li><a href=""https://www.consistoiredemarseille.com/"" target=""_blank"" rel=""noopener noreferrer"">Heschcher</a>.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x12c9b8aa2aff7aa5%3A0xaf3db4fbb125ca5a!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN4NdIkqHv4jwT2HrBL6Z9Bsjj0FJz7j-txQ5_1%3Dw234-h176-k-no!5sSuper%20K%20Teisseire%20%20%204%20Rue%20Raymond%20Teisseire%2C%2013008%20Marseille%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipN4NdIkqHv4jwT2HrBL6Z9Bsjj0FJz7j-txQ5_1&hl=en&sa=X&ved=2ahUKEwjbipyH_er0AhW5hHIEHVZOBqQQoip6BAgpEAM   https://scontent-bos3-1.xx.fbcdn.net/v/t39.30808-6/222257505_991977721569275_1523362912487089676_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=uca_AqjucpkAX9q82cT&_nc_ht=scontent-bos3-1.xx&oh=00_AT-gNmrYmHkClomJkaQcXTjSFItgld6bAdmJzpfvdbnG9g&oe=61C14FE7   https://scontent-bos3-1.xx.fbcdn.net/v/t1.6435-9/185160891_948852549215126_2773296279206835345_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=730e14&_nc_ohc=_3El6jpcUpQAX-DZ8NJ&_nc_oc=AQkdBjvctiZJcZg9exCsYaTYdnltQREW2ZL7N4ENDZlvDRc8tWFNlQGrUFcdfDvYfYc&_nc_ht=scontent-bos3-1.xx&oh=00_AT_dpmk51sZ4BHn7JfFPPEkD03Tfm-FgQweFDrylG9uL6A&oe=61E3F159,,,Supermarket,,Europe,France,,,moderate,43.2749088,5.3963474,"4 Rue Raymond Teisseire, 13008 Marseille, France",Consistoire de Marseille,https://france.consistoire.org/commerces/,,+33 4 91 32 63 18,,qualite@superk.fr,https://www.facebook.com/SuperK1306/,,sunday,custom,09:00,"a:1:{i:0;s:5:""19:00"";}",custom,09:00,"a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""14:00"";}",closed,,,custom,"a:1:{i:0;s:5:""09:00"";}",30/10/2018,26/4/2021,,,,,,
