ID,Title,Content,ClosedorQuestionable,Chabad Status,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,listing_thumbnail,_listing_phone,_listing_kosher,_listing_website,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,_listing_social__facebook,_listing_kosher_url,_listing_email,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,_listing_social__instagram,DateCreated,_listing_confirmed,Status,Content_Tagline,Content_Description,Content_Images,Content_Video,Content_Menu_or_URL,street_address,zip_code,KWB_Highlight,More Information:
1815,Le New's,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>
&nbsp;",checked,,Restaurant,Meat,Europe,France,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 1 43 38 63 18,,,none,48.8647938,2.3757022,"56 Avenue de la République, 75011 Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,3/9/2017,6/3/2020,,,,,,,,,,
2889,Hapina Restaurant,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>
&nbsp;

&nbsp;",checked,,Restaurant,Meat,North America,USA,New York,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 516-295-1800,,http://hapinagrill.com/,moderate,40.6227939,-73.7242371,"128 Cedarhurst Ave, Cedarhurst, NY 11516, USA",,,,,,,,,,,,,,,,,,,,,,,,,,28/9/2017,7/4/2021,,,,,,,,,,
775,Misada Restaurant,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This restaurant is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,Asia,Russia,,Moscow,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+7 499 408-01-06,,http://afimall.ru/restaurants/misada/,moderate,55.7460550,37.5365000,"Presnenskaya Emb., 2, Moscow 123100, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,22/8/2017,19/2/2021,,,,CLOSED,,,"Presnenskaya Emb., 2",123100,,
1918,La Casa Vita,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This restaurant is permanently closed.</li>
</ul>",checked,,"Food,Restaurant",,Europe,France,,Paris,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 1 53 81 75 86,,,none,48.8850443,2.3062899,"3 Rue Ampère, 75017 Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,3/9/2017,22/4/2021,,,,,,,,,,
14082,Le Brothers,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This restaurant is permanently closed.</li>
</ul>",checked,,Restaurant,,Europe,France,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 4 88 86 22 65,,,moderate,43.2819160,5.3907855,"100 Avenue Jules Cantini, 13010 Marseille, France",https://www.facebook.com/pg/brothersrestaurantcantini/about/?ref=page_internal,,,,,,,,,,,,,,,,,,,,,,,,,6/11/2018,25/8/2019,,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/48368943_2105037116477725_4671868556172853248_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=_JYijcjz9rMAX9RfrDC&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lga3-2.xx&oh=00_AT8Jz5tZsDm9BJRa9J4JyW-1GQAUrlJ991-rw4LLxFIP9Q&oe=61E18E28   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/50310000_2120562524925184_7247219788252971008_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=730e14&_nc_ohc=XKpWiQQJkHYAX9TKcD6&_nc_ht=scontent-lga3-2.xx&oh=00_AT-2pDhV8o9MafzqOTfyVlwHeVz-Qwp0Q-cXNtlsRgFTaQ&oe=61E0BEE6   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/54727302_2164281593886610_8585088670594236416_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=9267fe&_nc_ohc=mhpw9KPNAbcAX8pZuyf&_nc_ht=scontent-lga3-2.xx&oh=00_AT9-_fVCalhLhiUdFxOCDCHdbkeGHTQIPIe7I3vlfWiSWw&oe=61E1F995,,,,,,
4911,Sushi Fussion Flushing,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB’s Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,"Meat,Pareve",North America,USA,New York,Queens,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 917-300-5312,,http://www.sushifussion.com/,moderate,40.7269936,-73.8223666,"71-32A Main St, Flushing, NY 11367, USA",,,,,,,,,,,,,,,,,,,,,,,,,,6/10/2017,6/4/2021,,,,https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/106196849_1227073690968198_5293395839019432887_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=q6L9ZYQHTYwAX8_2t77&_nc_ht=scontent-lga3-1.xx&oh=00_AT_CuvlULr6UbaKtiryoWxmwOFz520YpA985vlgnEzq0Uw&oe=61DE9249   https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/264614694_1628529357489294_7374025159721597562_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=ATdrePuGG_IAX-Z5KNp&_nc_oc=AQmU7gWPYI2IoEF_SBAxsUCdMYYIWSHSUmMnkfjiGMZOF2gyees1Z_dBIXhEzfASJRk&_nc_ht=scontent-lga3-1.xx&oh=00_AT-59d_i5MhoukWwu8XjMT4AwPUwRAZ5Fkj09e7O2i05aA&oe=61BE3055   https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/265130724_1628498820825681_2914819423513388093_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=nSQz1JGeTN4AX_uppmQ&_nc_ht=scontent-lga3-1.xx&oh=00_AT_E2CDBZmCDsV9cnYNvRB9q3L6tjVbl2-2dQPGzAwI2hA&oe=61BCC4A0,,,,,,
11427,Simchas,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB’s Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Pareve,Europe,Austria,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,moderate,48.2206511,16.3814259,"Taborstraße 47, 1020 Wien, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,26/7/2018,4/3/2020,,,,,,,,,,
4838,K Grillhouse,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB’s Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,North America,USA,New York,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 718-708-7940,,https://www.kgrillhouse.com/,moderate,40.9067378,-73.9043368,"5693 Riverdale Ave, Bronx, NY 10471, USA",https://www.facebook.com/RiverdaleKGrillhouse/,,,,,,,,,,,,,,,,,,,,,,,,,6/10/2017,6/4/2021,,,,,,,,,,
7095,Jo´s Kitchen Kosher Restaurant ( Closed Permanently),"<h3>**PERMANENTLY CLOSED**</h3>
<strong>WB Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,Africa,South Africa,,Johannesburg,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,https://www.facebook.com/Joskitchens/,none,-26.1417388,28.1059584,"1 Long Avenue, Cnr Ridge Road & Summerway, Glenhazel",,,,,,,,,,,,,,,,,,,,,,,,,,23/4/2018,2/2/2021,,,,,,,1 Long Avenue,2192,,
11951,La Chocolatiere - Brooklyn,"<h3>**PERMANENTLY CLOSED**</h3>
<ul>
 	<li><strong>Unfortunately, this place is permanently closed.</strong></li>
</ul>",checked,,"Food,Restaurant",,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,718‐258‐5800,,,moderate,40.6184164,-73.9577524,"1711 Avenue M, Brooklyn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,19/8/2018,29/3/2021,,,,,,,,,,
8696,Topas Restaurant,"<h3>*<strong>*PERMANENTLY CLOSED**</strong></h3>
<b>KWB’s Highlights:</b>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Delivery/Pickup,Restaurant",Meat,Europe,Switzerland,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+41 61 206 95 00,,http://restauranttopas.ch/en/restaurant/,moderate,47.5545425,7.5827491,"Leimenstrasse 24, 4051 Basel, Suiza",,,,,,,,,,,,,,,,,,,,,,,,,,4/7/2018,4/3/2020,,,,,,,,,,
8659,Olive Garden Zurich,"<h3>*PERMANENTLY CLOSED*</h3>
<b>KWB’s Highlights:</b>
<ul>
 	<li>This place is permanently closed.
<div class=""mkdf-icon-list-item"">
<div class=""mkdf-icon-list-icon-holder"">
<div class=""mkdf-icon-list-icon-holder-inner clearfix""></div>
</div>
</div>
<div class=""mkdf-icon-list-item"">

&nbsp;

</div></li>
</ul>",checked,,"Restaurant,Catering ",Meat,Europe,Switzerland,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,'+41 (0) 44 283 22 13,,,none,47.3630183,8.5325255,"Lavaterstrasse 33, 8002 Zurich",,,,,,,,,,,,,,,,,,,,,,,,,,4/7/2018,4/3/2020,,,,,,,,,,
15393,Shifka,"<h3>*PERMANENTLY CLOSED*</h3>
<h3><strong>KWB's Highlights:</strong></h3>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,moderate,40.6180670,-73.9576802,"1712 Avenue M, Brooklyn, NY 11230, USA",,,,monday,closed,12:00,22:00,closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""22:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""22:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""22:00"";}",closed,,,closed,,,closed,"a:1:{i:0;s:5:""12:00"";}",,6/6/2019,18/3/2021,,,,,,,,,,
12316,Seasons - Manhattan,"<h3>*PERMANENTLY CLOSED*</h3>
<h3>A Kosher shopping experience.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Seasons is a Kosher supermarket that invites you to shop for a wide variety of gourmet Kosher foods available at their stores. Including online shopping and delivery</li>
 	<li>They offer Kosher grocery and gourmet food, fresh meat and fish, deli, bakery, fresh fruits and vegetables, dairy, yoghurt, cheese, ice cream, and more.</li>
 	<li>They have seven other locations:
<ul>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-lakewood-kosher-supermarket-lakewood-nj/"" target=""_blank"" rel=""noopener noreferrer"">Lakewood</a>.</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-baltimore-kosher-supermarket/"" target=""_blank"" rel=""noopener noreferrer"">Baltimore</a>.</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-express-kosher-mart-lawrence-hempstead-ny/"" target=""_blank"" rel=""noopener noreferrer"">Lawrence Express.</a></li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-lawrence-ny-kosher-supermarket/"" target=""_blank"" rel=""noopener noreferrer"">Lawrence</a>.</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-queens-ny-kosher-supermarket/"" target=""_blank"" rel=""noopener noreferrer"">Queens</a>.</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-clifton-nj-kosher-supermarket/"" target=""_blank"" rel=""noopener noreferrer"">Clifton</a>.</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-scarsdale-kosher-mart/"" target=""_blank"" rel=""noopener noreferrer"">Scarsdale</a>.</li>
</ul>
</li>
</ul>",checked,,"Delivery/Pickup,Supermarket",,North America,USA,New York,Manhattan,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(212) 222-6332,Various,https://seasonskosher.com/manhattan/storelocation,moderate,40.7916554,-73.9718108,"661 Amsterdam Ave, New York, NY 10025",https://www.facebook.com/supersol.ws.7,,,,,,,,,,,,,,,,,,,,,,,,,9/10/2018,16/7/2021,,,,,,,,,,
7802,Milt's Extra Innings,"<h3>*PERMANENTLY CLOSED*</h3>
<h3>Casual and convenient fast food style restaurant.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li style=""list-style-type: none;"">
<ul>
 	<li>Meat restaurant.</li>
 	<li>This is such a great place. A place where individuals with disabilities have the opportunity to work!</li>
 	<li>If you want to experience a small piece of Jewish baseball history, then it is a great idea to visit, even just for that.</li>
 	<li>For more information on the menu, click <a href=""https://www.miltsei.com/actual-menu"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Located in Lakeview, 6 miles north of Downtown Chicago.</li>
</ul>
</li>
</ul>",checked,,Restaurant,Meat,North America,USA,Illinois,Chicago,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(773) 661-6384,Chicago Rabbinical Council,,moderate,41.9435932,-87.6447360,"3409 N Broadway St. Chicago, IL 60657",https://www.facebook.com/MEIChicago/,http://www.crcweb.org/,,,,,,,,,,,,,,,,,,,,,,,,7/6/2018,26/1/2021,,,,,,,,,,
10454,El Rinconcito,"<h3>*PERMANENTLY CLOSED*</h3>
<h3>Casual Mexican restaurant.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Meat restaurant and Parve. Mehadrin.</li>
 	<li>Small but modern restaurant with a fresh and young environment selling typical Mexican Kosher Certified food.</li>
 	<li>Located in Lomas de Chamizal, 11 miles west of downtown Mexico.</li>
</ul>",checked,,Restaurant,"Meat,Pareve",Central America,Mexico,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+52 55 5257 1414,KMD,https://business.google.com/website/elrinconcito,moderate,19.3850292,-99.2663321,"AV. Secretaria de Marina 458 Loc.B, Lomas de Vista Hermosa, 05100 Cuajimalpa, CDMX, México",https://www.facebook.com/pg/ElRinconcitoKosher/posts/,http://www.kosher.com.mx/consumidor/index.php?ver=establecimientos&categoria=25,,sunday,custom,"a:1:{i:0;s:5:""13:30"";}","a:1:{i:0;s:5:""00:30"";}",custom,"a:1:{i:0;s:5:""13:30"";}","a:1:{i:0;s:5:""00:30"";}",custom,"a:1:{i:0;s:5:""13:30"";}","a:1:{i:0;s:5:""00:30"";}",custom,"a:1:{i:0;s:5:""13:30"";}","a:1:{i:0;s:5:""00:30"";}",custom,"a:1:{i:0;s:5:""13:30"";}","a:1:{i:0;s:5:""16:00"";}",custom,"a:1:{i:0;s:5:""22:00"";}","a:1:{i:0;s:5:""01:30"";}",custom,"a:1:{i:0;s:5:""13:30"";}",@elrinconcitooficial,8/7/2018,14/7/2021,,,,,,,,,,
10359,Danelo Dairy,"<h3>*PERMANENTLY CLOSED*</h3>
<h3>Gourmet Meat Italian Kosher dining</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Danelo, located in North Dallas, is a Kosher Italian restaurant created from the chef’s own design.</li>
 	<li>Israeli chef with fifteen years of experience.</li>
 	<li>Email address: <a href=""info@danelorest.com"" target=""_blank"" rel=""noopener noreferrer"">info@danelorest.com</a>.</li>
 	<li><a href=""https://www.dallaskosher.org/"">Dallas Kosher Certification</a></li>
</ul>",checked,,Restaurant,Meat,North America,USA,Texas,Dallas,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,'+1 (469) 899-6844,VAAD Hakashrus of Dallas,http://www.danelorest.com/,moderate,32.9783572,-96.7844833,"7114 Campbell Rd. Dallas, TX 75248",,https://www.dallaskosher.org/,,,,,,,,,,,,,,,,,,,,,,,,10/7/2018,1/1/2021,,,,,,,,,,
13282,Shosh and Chookie’s Fresh-Mex,"<h3>*PERMANENTLY CLOSED*</h3>
<h3>Houston’s first Kosher dairy food truck.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Shosh and Chookie’s Fresh-Mex is Houston’s first Kosher dairy food truck, offering a variety of breakfast tacos on homemade tortillas and other Tex-Mex favourites.</li>
 	<li>They are open for breakfast and lunch on weekdays at locations in the heart of Houston’s Jewish community, and they are available for special events at your location.</li>
 	<li>Hours and location are set weekly. Call, text, or follow them on <a href=""https://www.facebook.com/ShoshnChookie/"" target=""_blank"" rel=""noopener noreferrer"">Facebook</a> to check their schedule or to book the truck.</li>
</ul>",checked,,Restaurant,,North America,USA,Texas,Houston,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(832) 409-4760,Houston Kashruth Association,https://www.facebook.com/ShoshnChookie/,moderate,29.6556127,-95.5115216,"7701 W Bellfort Ave, Houston, TX 77071, USA",,http://kosherhouston.org/kosher-in-houston/,,monday,custom,08:00,14:00,custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""14:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""14:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""14:00"";}",closed,,,closed,,,closed,,,31/10/2018,1/1/2021,,,,,,,,,,
5997,BAGELS &amp; CO,"<h3>*PERMANENTLY CLOSED*</h3>
<h3>Nice place to enjoy a light meal.</h3>
<strong>KWB’s Highlights:</strong>
<ul>
 	<li><span style=""color: inherit; font-family: inherit; font-size: inherit;"">Their goal is to offer the best quality in healthy products.</span></li>
 	<li>Bagels, salad, natural juices, brownies.</li>
 	<li>Cholov Israel (just in some things).</li>
 	<li>Just open for lunch.</li>
 	<li>They are also open on Sundays.</li>
</ul>
&nbsp;",checked,,"Food,Restaurant","Pareve,Dairy(Cholov Yisroel)",South America,Chile,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+562 32220318,Kosher Chile,,moderate,-33.3987210,-70.5885450,"Av. Vitacura 4380 Local 1, Vitacura",,http://www.chilekosher.cl/judaismo-en-chile/comida-y-restaurantes/,,,,,,,,,,,,,,,,,,,,,,,,14/3/2018,18/2/2021,,,,https://www.google.com/maps/uv?pb=!1s0x9662cf276cc8bfe5%3A0x75a5166965c3ecf!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOmUXHAvWczvuFcT5-lRBW1IM-Z-jjeyyWeLWSX%3Dw376-h176-k-no!5sBAGELS%20%26amp%3B%20CO%20%20%20Av.%20Vitacura%204380%20Local%201%2C%20Vitacura%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipOmUXHAvWczvuFcT5-lRBW1IM-Z-jjeyyWeLWSX&hl=en&sa=X&ved=2ahUKEwj4xMe5vOP0AhXjQd8KHSzlCWAQoip6BAgfEAM   https://www.google.com/maps/uv?pb=!1s0x9662cf276cc8bfe5%3A0x75a5166965c3ecf!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOmUXHAvWczvuFcT5-lRBW1IM-Z-jjeyyWeLWSX%3Dw376-h176-k-no!5sBAGELS%20%26amp%3B%20CO%20%20%20Av.%20Vitacura%204380%20Local%201%2C%20Vitacura%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipOTFnLxCjnNZgS0q8KTKfO5px5YCcPzcFG621uT&hl=en&sa=X&ved=2ahUKEwj4xMe5vOP0AhXjQd8KHSzlCWAQoip6BAgfEAM   https://www.google.com/maps/uv?pb=!1s0x9662cf276cc8bfe5%3A0x75a5166965c3ecf!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOmUXHAvWczvuFcT5-lRBW1IM-Z-jjeyyWeLWSX%3Dw376-h176-k-no!5sBAGELS%20%26amp%3B%20CO%20%20%20Av.%20Vitacura%204380%20Local%201%2C%20Vitacura%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPU39LF1tuM9QxDh1s_eXKNodYtV6FZHwHQNzSB&hl=en&sa=X&ved=2ahUKEwj4xMe5vOP0AhXjQd8KHSzlCWAQoip6BAgfEAM,,,,,,
5329,City Kosher Grocery store,"<h3>*PERMANENTLY CLOSED*</h3>
<h3>Small Kosher grocery store.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Small but convenient store offering Kosher products.</li>
 	<li>Located in the suburbs of Mexico city in a residential area.</li>
 	<li>Delivery is available.</li>
 	<li>You need to call for enquiries. English not spoken.</li>
</ul>",checked,,"Delivery/Pickup,Supermarket",,Central America,Mexico,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+52 55 2223 1336,,http://business.google.com/website/city-kosher/,moderate,19.3874289,-99.2652844,"Av. Secretaría de Marina 469, Lomas del Chamizal, 05129 Ciudad de México, CDMX, México",,,,sunday,custom,09:00,"a:1:{i:0;s:5:""19:00"";}",custom,09:00,"a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,custom,"a:1:{i:0;s:5:""10:00"";}",,2/4/2018,14/7/2021,,,,,,,Av. Secretaría de Marina 469,05129,,
20251,Sage Market,"<h3>*PERMANENTLY CLOSED*</h3>
<h3>Specialty Grocery Store in Miami Beach, Florida.</h3>
<strong>KWB's Highlights:</strong>
<div class=""jhH5U r-i4_PC0h6MlcA"" data-rtid=""i4_PC0h6MlcA"">
<div id=""tw-ob"" class=""tw-src-ltr"">
<div class=""oSioSc"">
<div id=""tw-target"">
<div id=""kAz1tf"" class=""g9WsWb"">
<div id=""tw-target-text-container"" class=""tw-ta-container tw-nfl"">
<ul>
 	<li id=""tw-target-text"" class=""tw-data-text tw-text-large tw-ta"" dir=""ltr"" data-placeholder=""Traducción""><span lang=""en"" tabindex=""0"">Prepared food, bakery, salads, groceries, wines and more. </span></li>
 	<li class=""tw-data-text tw-text-large tw-ta"" dir=""ltr"" data-placeholder=""Traducción"">Did we miss anything? Let us know in the comments below!</li>
 	<li class=""tw-data-text tw-text-large tw-ta"" dir=""ltr"" data-placeholder=""Traducción"">Have you been here before? Share your tips with us!</li>
 	<li class=""tw-data-text tw-text-large tw-ta"" dir=""ltr"" data-placeholder=""Traducción"">Are you the owner? Claim your listing!</li>
</ul>
</div>
</div>
</div>
</div>
</div>
</div>",checked,,"Bakery,Supermarket",,North America,USA,Florida,Miami,,(305) 733-5678,https://www.midtownjewish.org/templates/articlecco_cdo/aid/3915140/jewish/Kosher-Groceries.htm,https://sagemarket.shopsettings.com/,moderate,25.8136302,-80.1301639,"540 W 41st St, Miami Beach, FL 33140, USA",https://www.facebook.com/SAGEKOSHER/,CAM,orders@sagemarket.com,sunday,custom,11:00,"a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""07:30"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,appointment,,https://www.instagram.com/sage.market/,12/11/2019,22/7/2021,,,,,,,540 W 41st St,33140,,
8474,Encino Glatt Market,"<h3>*Permanently Closed*</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Supermarket,,North America,USA,California,Los Angeles,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,none,34.1650980,-118.5238440,"17977 Ventura Blvd, Encino, CA 91316, EE. UU.",,,,,,,,,,,,,,,,,,,,,,,,,,15/5/2018,8/2/2021,,,,,,,,,,
