ID,Title,Content,Content_Tagline,Content_Description,Content_Video,Content_Images,listing_thumbnail,ClosedorQuestionable,Chabad Status,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,_listing_phone,_listing_kosher,_listing_website,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,street_address,zip_code,_listing_social__facebook,_listing_kosher_url,_listing_email,_listing_social__instagram,DateCreated,_listing_confirmed,Status,Content_Menu_or_URL
8368,Chabad of Key West,"<h3>Local Chabad founded in 1995.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Shabbat dinner meals by reservation, usually served in the synagogue</li>
 	<li>Sign up form <a href=""https://www.chabadkeys.com/templates/articlecco_cdo/aid/2791680"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Warm Shabbat morning service followed by delicious cholent, good conversation and great company.</li>
 	<li>They offer a variety of meal options that are great for Holidays/Shabbat, home, traveling, or for any event that you may be having.</li>
 	<li>Check out their options and fill in the form <a href=""https://www.chabadkeys.com/templates/articlecco_cdo/aid/2474279"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
 	<li>Study Torah in paradise and meet locals by attending Rabbi and Rebbezin Zucker's classes.</li>
 	<li>Children and family friendly.</li>
 	<li>This is the only Chabad from Miami to Key West that has Mikvah servicing available for both visitors and locals.</li>
 	<li>You can celebrate a Bar/Bat Mitzvah, wedding or Kosher event in this Chabad. Event hall accommodates 150 for seated dinners and 200 for cocktail receptions. Call their office for details: 305-295-0013.</li>
 	<li>Chabad in the Florida Keys has been open for more than 20 years and it was founded by Rabbi Yaakov and Chanie Zucker in 1995.</li>
 	<li>For more details about their schedule of services <a href=""http://www.chabadkeys.com/templates/articlecco_cdo/aid/1302372/jewish/Schedule-of-Services.htm"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
 	<li>If you would like to make a donation<a href=""https://www.chabadkeys.com/templates/articlecco_cdo/aid/1284442"" target=""_blank"" rel=""noopener noreferrer""> click here</a>.</li>
 	<li>For more information about their activities <a href=""http://www.chabadkeys.com/"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
 	<li>For hotels nearby <a href=""http://www.chabadkeys.com/templates/articlecco_cdo/aid/1302406/jewish/Hotels.htm"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x88d1b6c062164b95%3A0xe99ec0ef13fcf0ea!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMCt-oBYj8zvtdh13ZEiZ7Ay0tNQfdxyKsKhveg%3Dw213-h160-k-no!5sChabad%20of%20Key%20West%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMCt-oBYj8zvtdh13ZEiZ7Ay0tNQfdxyKsKhveg&hl=en&sa=X&ved=2ahUKEwiP3u2u-6T0AhXvlmoFHYlWBEgQoip6BAhQEAM   https://www.google.com/maps/uv?pb=!1s0x88d1b6c062164b95%3A0xe99ec0ef13fcf0ea!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMCt-oBYj8zvtdh13ZEiZ7Ay0tNQfdxyKsKhveg%3Dw213-h160-k-no!5sChabad%20of%20Key%20West%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipO8txrHM4M4QW1HYJDLhp4AA_z5UrPLHlgytOL5&hl=en&sa=X&ved=2ahUKEwiP3u2u-6T0AhXvlmoFHYlWBEgQoip6BAhQEAM,,,Official,"Chabad ,Synagogue,Mikvah(Women's),Jewish Life",,North America,USA,Florida,Key West,(305) 295-0013,Chabad,http://www.chabadkeys.com/,none,24.5711687,-81.7613977,"906 Trinity Dr 33040-4002 Key West, Florida",,,https://www.facebook.com/jewishkeys/,http://www.chabadkeys.com/,,,17/5/2018,17/8/2021,,
5060,Chabad of Porto Alegre,"<h3>Chabad House with great location and remarkable achievements.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Conveniently located in the city of Porto Alegre. Within walking distance to the city's main attractions.</li>
 	<li>Synagogue.</li>
 	<li>There is a women's Mikveh on the premises.</li>
 	<li>To see the list of hotels nearby, click <a href=""http://www.chabadpoa.org/templates/articlecco_cdo/aid/1186131"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>You can contact them directly <a href=""http://www.chabadpoa.org/asktherabbi/default.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>
&nbsp;",,,,https://w2.chabad.org/media/images/639/lnKR6397217.jpg   https://w2.chabad.org/media/images/639/dVeD6397183.jpg   https://w2.chabad.org/media/images/589/GrFR5896708.jpg,,,Official,"Chabad ,Synagogue,Mikvah(Women's),Jewish Life",,South America,Brazil,,,+55 51 3335-1264,,https://www.chabadpoa.org/,moderate,-30.0359668,-51.2096153,"R. Felipe Camarão, 748 - Rio Branco, Porto Alegre - RS, 90035-140, Brasil",,,,,,,8/4/2018,18/2/2021,,
4948,Beit Chabad of Belem,"<h3>Friendly Chabad House at Belem.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Warm and friendly Chabad house, located in downtown Belem.</li>
 	<li>There is no women's Mikvah on premises.</li>
 	<li>Weekly classes and holiday programmes available.</li>
 	<li>Synagogue.</li>
 	<li>Holiday awareness programmes.</li>
 	<li>Mezuzah and Tefillin checking.</li>
 	<li>One-on-one study.</li>
 	<li>Kosher meal plan.</li>
 	<li>Kosher store.</li>
 	<li>Mikveh (for men) and Mikveh (for women).</li>
 	<li>Guest accommodation.</li>
 	<li>Synagogue.</li>
 	<li>For enquiries, you have to call or send a message via their facebook page.</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/39964202_1841220339305974_3374699685871616000_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=oL9jsQ6ggMYAX_WghIi&_nc_ht=scontent-lga3-2.xx&oh=7ef042fd6cad95195db3a5ef32c4fab9&oe=61C32767,,,Official,"Chabad ,Synagogue,Mikvah(Women's),Jewish Life",,South America,Brazil,,,+55 91 3241-2250,,,moderate,-1.4559630,-48.4915080,"Avenue Serzedelo Correa 276, Belém - PA, 66035-400, Brasil",,,,,,,14/5/2018,18/2/2021,,
9686,Chabad of Myrtle Beach,"<h3>Friendly Chabad House.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Active and friendly Chabad house in Myrtle Beach, South Carolina.</li>
 	<li>Chabad Shul ""Heichal Avraham"".</li>
 	<li>Daily Shachrit 8 am.</li>
 	<li>Mincha/Maariv 20 minutes before sunset.</li>
 	<li>Shabbat Friday night 20 minutes before sunset.</li>
 	<li>Shabbat Day at 10 am, followed by lunch, Mincha.</li>
 	<li>Motzei Shabbat Maariv 15 minutes after the end<span style=""color: inherit; font-family: inherit; font-size: inherit;""> of Shabbat.</span></li>
 	<li>Kosher products may be purchased at Bi-Lo supermarket on 38th Ave. Frozen, refrigerated and dry.</li>
 	<li>Kosher section carries Cholov Yisroel products and fresh Glatt Kosher meat.</li>
 	<li>Local Mikvah (at Beth-El Orthodox Synagogue) 404 Calhoun Rd Myrtle Beach, SC 29577 By appointment only.</li>
 	<li>Chabad is Located in Myrtle Beach, 80 miles east of I-95.</li>
</ul>",,,,https://scontent-lax3-2.xx.fbcdn.net/v/t1.18169-9/12642891_537625026411164_8117450159584512716_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=EmX0P8yXmWQAX-Prbes&_nc_ht=scontent-lax3-2.xx&oh=4ea21ce4eaaefd6a0e38d075f2912091&oe=61B9BF21  https://scontent-lax3-1.xx.fbcdn.net/v/t31.18172-8/11169532_441617356011932_7446964193298285831_o.jpg?_nc_cat=110&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=PkbdDB5KHzoAX_bQIkc&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lax3-1.xx&oh=01772b678c296a6ddf733fe5a60152b3&oe=61BC4182,,,Official,"Chabad ,Synagogue,Mikvah(Women's),Jewish Life",,North America,USA,South Carolina,,(843) 448-0035,Chabad of Myrtle Beach,http://www.jewishmyrtlebeach.com/,moderate,33.7107517,-78.8670891,"Chabad of Myrtle Beach, 2803 N Oak St, Myrtle Beach, SC 29577",,,https://www.facebook.com/Chabad-Of-Myrtle-Beach-SC-336467248448/,https://www.jewishmyrtlebeach.com/,,,23/7/2018,1/11/2020,,
5080,Chabad of Rio de Janeiro,"<h3>Chabad House with great location in Rio de Janeiro.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Warm Chabad House, located in downtown Rio de Janeiro.</li>
 	<li>Great location. Located two blocks away from Leblon Beach next to Copacabana.</li>
 	<li>Offer guest accommodations. Shabbat holiday hospitality.</li>
 	<li>There is a women's Mikvah on premises.</li>
 	<li>Weekly classes and holiday programs.</li>
 	<li>Synagogue.</li>
 	<li><a href=""http://www.beitlubavitchrio.org/tools/feedback.htm"" target=""_blank"" rel=""noopener noreferrer"">Enquiries</a>.</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/132323821_3517551521662278_2650011941280079868_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=e3f864&_nc_ohc=jNQwnvJTeqkAX833qHJ&_nc_ht=scontent-lga3-2.xx&oh=64210b2944a59325869504e607f53a98&oe=61C051BA   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/118121228_3172224489528318_1231248086118375627_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=L-C0Mb07_FsAX-SJWFx&_nc_ht=scontent-lga3-2.xx&oh=0502ba64b6474a186a31fbd3a5154c7a&oe=61BF8B1E   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/89044049_2766517413432363_7640037832152580096_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=ytdGXHOkZ4sAX9-jxeF&_nc_ht=scontent-lga3-2.xx&oh=a6418e86fafaa24acfcc6b46cdfaa136&oe=61C0A42A,,,Official,"Chabad ,Synagogue,Mikvah(Women's),Jewish Life",,South America,Brazil,,,55-21-3543-3770,,https://www.beitlubavitchrio.org/,moderate,-22.9854513,-43.2251303,"Rua General Venancio Flores, 221 Leblon Rio de Janeiro, RJ 22441-090 Brazil",,,,,,,5/4/2018,18/2/2021,,
8375,Chabad of Kowloon,"<h3>Chabad House &amp; restaurant servicing the needs of Jewish travelers &amp; residents in Kowloon.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This Chabad was established to service the needs of the local residents of Kowloon as well as the overseas travellers.</li>
 	<li>It is located in 67-71 Chatham Road, Oriental Centre 1/F Unit D, Tsim Sha Tsui.</li>
 	<li>KWB's staff has been to Chabad of Kowloon many times. We love the food, it's great, but we love the rabbi even more!</li>
 	<li>There is a restaurant inside the Chabad with amazing shabbat meals for every type of Jewish traveller.</li>
 	<li>The Chabad is a little hard to find, because it's inside an office building, but once you get there it's worth the difficulty.</li>
 	<li>Schedule of TEFILLOT:<strong> </strong> <a href=""http://www.chabadhongkong.org/Article.asp?AID=422629"">Click here</a> for detailed schedule.</li>
 	<li>Shabbat meals:<strong> </strong><a href=""http://www.chabadhongkong.org/Article.asp?AID=3662130"">Click here</a> to make reservations.</li>
 	<li>There for business? We recommend <a href=""https://kosherwithoutborders.com/listings/park-hotel-hong-kong-4-star/"" target=""_blank"" rel=""noopener noreferrer"">Park Hotel</a> for value and location, a 2 minute walk to Chabad of Kowloon.</li>
 	<li><a href=""http://www.chabadhongkong.org/Article.asp?AID=270027"">Click here</a> to make reservations at discounted rates on other hotels that are located within walking distance.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x340400eef7409845%3A0xc92ce06289efd398!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMA60Op3Xp_hs6t4zyq4DfCdv95rEq9m7zE_lRi%3Dw120-h160-k-no!5sChabad%20of%20Kowloon%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMi6BpnXd7YwyO3-ro08_9V_CjZ2egKt4c_uRVg&hl=en&sa=X&ved=2ahUKEwivnMzbnKX0AhVFmmoFHcxzA9QQoip6BAhSEAM   https://www.google.com/maps/uv?pb=!1s0x340400eef7409845%3A0xc92ce06289efd398!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMA60Op3Xp_hs6t4zyq4DfCdv95rEq9m7zE_lRi%3Dw120-h160-k-no!5sChabad%20of%20Kowloon%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipOoCF3LIwCxUplkTuZh3KS4EZxwN4As-iWyJRze&hl=en&sa=X&ved=2ahUKEwivnMzbnKX0AhVFmmoFHcxzA9QQoip6BAhSEAM   https://www.google.com/maps/uv?pb=!1s0x340400eef7409845%3A0xc92ce06289efd398!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMA60Op3Xp_hs6t4zyq4DfCdv95rEq9m7zE_lRi%3Dw120-h160-k-no!5sChabad%20of%20Kowloon%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipOlvbpEQZ0AAlFJrpd1TxGzo3VOZD0Rx6aqc7mX&hl=en&sa=X&ved=2ahUKEwivnMzbnKX0AhVFmmoFHcxzA9QQoip6BAhSEAM,,,Official,"Chabad ,Synagogue,Mikvah(Women's),Jewish Life",,Asia,China,Hong Kong,,https://www.chabadhongkong.org/templates/articlecco_cdo/aid/339284/jewish/ABOUT-CHABAD-OF-KOWLOON.htm,R. Israel Lieberman,http://www.chabadhongkong.org/templates/articlecco_cdo/aid/339284,none,22.3000129,114.1758587,"67-71 Chatham Road, Oriental Centre 1/F Unit D, Tsim Sha Tsui",,,,,kowloon@chabadhk.org,,17/5/2018,12/2/2021,,
12266,"Chabad house of Kalamazoo, Michigan","<h3>Friendly Chabad House in Michigan.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This friendly Chabad is directed by Rabbi Yosef Weingarten, Sarah Weingarten, and Rabbi Sholom Ber Liberow.</li>
 	<li>Their Shabbat services begin at Friday night after sundown. Shabbat (Saturday) Morning begin 10:30 am.</li>
 	<li>Conducted primarily in Hebrew, with some English passages for further understanding.</li>
 	<li>For Kiddush, you can join immediately following the service. The Kosher Kiddish is provided on a volunteer basis by members of their minyan who may have Simcha<span style=""color: inherit; font-family: inherit; font-size: inherit;""> to celebrate, a milestone to mark, or a family member they wish to honor. </span></li>
 	<li>Information on Kosher food sold at Chabad: Packaged Kosher meat is available for purchase at Chabad. To find out more click <a href=""http://www.chabadwestmichigan.com/templates/articlecco_cdo/aid/1862110/jewish/Kosher-Food.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Located 1.5 miles from downtown Kalamazoo, Michigan.</li>
 	<li>The nearest mikvahs are in <a href=""http://www.chabadwestmichigan.com/templates/articlecco_cdo/aid/1722790/jewish/Grand-Rapids-Mikvah.htm"" target=""_blank"" rel=""noopener noreferrer"">Grand Rapids </a>and <a href=""http://www.chabadwestmichigan.com/templates/articlecco_cdo/aid/1722791/jewish/Lansing-Mikvah.htm"" target=""_blank"" rel=""noopener noreferrer"">Lansing</a>.</li>
 	<li>Regular services.</li>
</ul>",,,,https://w2.chabad.org/images/global/spacer.gif   https://w2.chabad.org/images/global/spacer.gif,,,Official,"Chabad ,Synagogue,Mikvah(Women's),Jewish Life",,North America,USA,Michigan,,(269) 903-2770,Rabbi & Mrs. Mordechai and Dobrushe Haller,http://www.chabadwestmichigan.com,moderate,42.2874497,-85.6057187,"Chabad House of Kalamazoo, 504 Sprague Ave, Kalamazoo, MI 49006",,,https://www.facebook.com/ChabadKalamazoo/,https://www.chabadwestmichigan.com/templates/articlecco_cdo/aid/1754521/jewish/Contact-Chabad-of-Kalamazoo.htm,,,12/8/2018,19/1/2021,,
9836,Chabad House of Northern Palm Beach Island,"<h3>Great Chabad House in West Palm Beach.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Open and friendly Chabad House.</li>
 	<li>Attended by Rabbi Zalman, studied in Yeshivas in Brooklyn, NY; Brunoy, France; and Israel. He received his Rabbinical Ordination from the Central Chabad-Lubavitch Yeshiva.  He has travelled on Chabad tours of duty all over the country and in the Ukraine, Russia, and Germany. Known for his warm and enthusiastic personality.</li>
 	<li>Enjoy an elegant Shabbat dinner in a unique and intimate setting in the heart of Palm Beach for basic and premium members is free. Friday night dinner: $36 per adult | $25 per child (2-12). Shabbat lunch is free.</li>
 	<li>SHABBAT EVENING SERVICES AND DINNER:
7:30 p.m. Summer
6:00 p.m. Winter</li>
 	<li>SHABBAT MORNING SERVICES AND KIDDUSH LUNCH:
9:15 a.m. Chassidus with coffee and pastries
10:00 a.m. Shacharis
11:00 a.m. Shabbat Adventure for kids
12:30 p.m. Kiddush Lunch</li>
 	<li>JEWISH ETHICS CLASS FOR WOMEN (and simultaneously) MESIBAT SHABBAT FOR CHILDREN:
5:30- 6:30 p.m.
Call for details.</li>
 	<li>Nearby hotels, click <a href=""http://www.palmbeachjewish.com/templates/articlecco_cdo/aid/1884235/jewish/Accomodations.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>They count on your generosity to continue to serve the local Jewish community and visitors. Please <a href=""https://palmbeachjewishcom.clhosting.org/templates/articlecco_cdo/aid/1530673/jewish/Donate/lang/en"" target=""_blank"" rel=""noopener noreferrer"">click here</a> to make a secure donation.</li>
 	<li>Located 5 miles away from Exit 6B I-95.</li>
</ul>",,,,https://w2.chabad.org/media/images/1155/qoRe11552036.jpg   https://w2.chabad.org/media/images/1155/nPFk11551964.jpg   https://w2.chabad.org/media/images/1155/DFtN11551913.jpg,,,Official,"Chabad ,Synagogue,Mikvah(Women's),Jewish Life",,North America,USA,Florida,,+1 561-659-3884,,http://www.palmbeachjewish.com/,moderate,26.7028131,-80.0360054,"361 S County Rd, Palm Beach, FL 33480, USA",,,https://www.facebook.com/ChabadNorthernPalmBeachIsland/,,info@palmbeachjewish.com,,19/7/2018,9/8/2021,,
4994,Beit Chabad Central,"<h3>Outstanding Chabad in Brazil, fourty years of services.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>This amazing Chabad House is not hard to miss with its colourful and vibrant exterior.</li>
 	<li>Great kiddush and farbrengen every Shabbat.</li>
 	<li>Located in a very nice neighbourhood.</li>
 	<li>Regular classes.</li>
 	<li>There is a Mikvah for men and women.</li>
 	<li>You can contact them directly <a href=""http://www.beitchabad.org.br/tools/feedback.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/33825682_2105363433086700_1931675809257357312_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=730e14&_nc_ohc=Gz2897hRPu8AX9wY7XX&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lga3-2.xx&oh=d9f2ad2c775e012dd7a032a8449194a3&oe=61C0227F   https://scontent-lga3-2.xx.fbcdn.net/v/t31.18172-8/14361271_1786342561655457_2802713286461568681_o.jpg?_nc_cat=103&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=pQespKSicJgAX9-cm5w&_nc_ht=scontent-lga3-2.xx&oh=8500e9b16b667a156ea4f929e791d5b6&oe=61C2C43F,,,Official,"Chabad ,Synagogue,Mikvah(Women's),Jewish Life",,South America,Brazil,,,(11) 3081-3081,,https://beitchabad.org.br,moderate,-23.5619645,-46.6717564,"R. Dr. Melo Alves, 580 - Jardim America, São Paulo - SP, 01417-010, Brasil",,,,,,,9/4/2018,18/2/2021,,
13718,Aventura Chabad,"<h3>Chabad open to people from all parts of the Jewish spectrum.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>The beauty of Aventura Chabad is that they come together in a non-judgmental atmosphere to share Jewish experiences. The camaraderie and mutual support that results is the special spirit defining Aventura Chabad.</li>
 	<li>Aventura Chabad is located in the heart of Aventura on Biscayne Boulevard, directly across the street from the Aventura Hospital.</li>
 	<li>
<div>They have a synagogue, Hebrew School, women's mikvah, Sephardic Minyan, and more.</div></li>
 	<li>For <a href=""https://www.chabadfl.org/templates/articlecco_cdo/aid/3031179/jewish/Donate.htm"" target=""_blank"" rel=""noopener noreferrer"">donations</a> click here.</li>
 	<li>To see hotels nearby click <a href=""https://www.chabadfl.org/templates/articlecco_cdo/aid/3854347/jewish/Tourists.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>. We recomend<a href=""https://kosherwithoutborders.com/listings/ac-marriott-aventura/"" target=""_blank"" rel=""noopener noreferrer""> AC Marriott</a>, as it's 2-minute walk from Chabad Aventura.</li>
</ul>
&nbsp;",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/261720357_4659009414161972_5192554581450831798_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=a26aad&_nc_ohc=gaHZk62YzHYAX8pQaMH&_nc_ht=scontent-lga3-2.xx&oh=c03a0564c2081ef90744437c78c3d152&oe=61B0166A   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/131415373_3648551025207821_6272801152452186187_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=0debeb&_nc_ohc=l2spovUBcJgAX8Q2TvS&_nc_ht=scontent-lga3-2.xx&oh=714626200c9f796e56c82486175c2edd&oe=61D1B41D   https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/261842468_4659009410828639_5595661878826144531_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=a26aad&_nc_ohc=Kc554TrRqB8AX8Tqjob&_nc_ht=scontent-lga3-2.xx&oh=f6b9395aae70587ed8056c1c628b9738&oe=61AFD9A0,,,Official,"Chabad ,Synagogue,Mikvah(Women's),Jewish Life",,North America,USA,Florida,,+1 305-933-0770,,https://www.chabadfl.org/,none,25.9698728,-80.1424717,"2801 NE 210th St, Aventura, FL 33180, USA",,,https://www.facebook.com/AventuraChabad/,,info@chabadfl.org,https://www.instagram.com/aventura_chabad/?hl=en,16/10/2018,9/8/2021,,
